Timestamp	Process	TID	Area	Category	EventID	Level	Message	Correlation
03/27/2021 11:00:38.031	POWERPNT (0x11A0)	0x3DC8	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataApplicationAdditional","Flags":33777005812104961,"InternalSequenceNumber":110,"Time":"2021-03-27T11:00:31.759Z","Rule":"120603.8","Contract":"Office.Legacy.Metadata","Data.FirstRunTime":"2019-10-27T19:37:00.000Z","Data.IsLabMachine":false,"Data.IsSubscription":false,"Data.StudyId":0,"Data.WinUserActType":0,"Data.IsJoinedToDomain":false,"Data.IsMsftInternal":false,"Data.CollectibleClassifications":5,"Data.SqmUserId":"3C2978EC-1065-4995-AB29-61EAA4F61BF4","Data.ECSConfigs":"P-E-53073-2-3,P-E-38231-C1-4,P-R-61147-C17-2,P-R-54728-16-23,P-R-54698-16-16,P-R-54658-18-19,P-R-40049-2-22,P-R-38306-18-3,P-R-34019-4-3,P-X-74239-1-11,P-X-74236-1-11,P-X-74274-1-9,P-X-74241-1-9,P-X-74248-1-9,P-X-74244-1-9,P-X-74404-1-5,P-X-74405-1-5,P-X-74238-1-11,P-X-74403-1-7,P-X-74237-1-11,P-X-74400-1-7,P-X-74145-1-9,P-X-74144-1-9,P-X-74141-1-9,P-X-74143-1-9,P-X-74150-1-9,P-X-74147-1-9,P-X-74132-1-9,P-X-74131-1-9,P-X-74240-1-9,P-X-74271-1-9,P-X-74133-1-9,P-X-74140-1-9,P-X-74265-1-9,P-X-74262-1-9,P-X-74138-1-9,P-X-74134-1-9,P-X-74156-1-9,P-X-74126-1-9,P-X-74157-1-9,P-X-74125-1-9,P-X-74243-1-9,P-X-74401-1-7,P-X-74120-1-9,P-X-74269-1-9,P-X-71084-3-7,P-X-74846-2-3,P-E-29662-2-3,P-R-68571-2-6,P-R-67807-2-5,P-R-67808-2-5,P-R-67806-2-5,P-R-67809-2-6,P-R-67804-2-5,P-R-67803-2-5,P-R-67802-2-7,P-R-67797-2-7,P-R-63947-18-2,P-R-63802-2-7,P-R-61962-18-13,P-R-60042-18-7,P-R-58817-2-8,P-R-58805-2-7,P-R-58815-2-8,P-R-58806-2-7,P-R-58808-2-7,P-R-58807-2-7,P-R-58750-2-7,P-R-58748-2-7,P-R-58749-4-6,P-R-55426-2-6,P-R-55468-18-30,P-R-50312-18-16,P-R-53785-18-5,P-R-53140-2-8,P-R-53139-2-7,P-R-53138-2-7,P-R-53137-2-7,P-R-52912-18-9,P-R-52206-2-8,P-R-52187-2-8,P-R-52027-2-6,P-R-52026-2-6,P-R-52021-2-8,P-R-45580-18-15,P-R-50600-18-10,P-R-50391-2-6,P-R-50384-2-5,P-R-49963-2-7,P-R-49953-2-7,P-R-49952-2-7,P-R-49948-2-8,P-R-49947-2-7,P-R-49873-2-5,P-R-49203-2-8,P-R-49202-2-4,P-R-48897-2-5,P-R-48635-2-6,P-R-48433-2-7,P-R-48432-2-5,P-R-48183-2-7,P-R-47532-2-5,P-R-47531-2-8,P-R-47242-18-11,P-R-45964-1-6,P-R-44991-18-9,P-R-45550-18-46,P-R-44735-2-6,P-R-44096-2-7,P-R-43894-6-9,P-R-43428-18-4,P-R-42512-1-2,P-R-42555-2-3,P-R-42505-2-9,P-R-42255-3-10,P-R-42254-3-10,P-R-41549-18-19,P-R-40868-2-8,P-R-40443-2-8,P-R-40169-8-11,P-R-39701-2-7,P-R-39680-2-10,P-R-39584-2-7,P-R-39568-1-4,P-R-39535-2-9,P-R-39469-2-7,P-R-39468-2-8,P-R-39463-2-8,P-R-39170-8-12,P-R-33179-4-10,P-R-38704-4-6,P-R-38212-2-11,P-R-36664-4-3,P-R-35946-6-4,P-R-35846-8-4,P-R-35801-4-6,P-R-35476-2-3,P-R-35407-4-3,P-R-33194-4-13,P-R-33128-2-8,P-R-33127-3-13,P-R-30292-4-5,P-R-30283-4-10,P-R-28976-2-11,P-R-29230-2-10,P-R-29278-2-8,P-R-29277-2-7,P-R-29381-2-9,P-R-29056-2-8,P-R-29055-2-9,P-R-29232-2-12,P-R-29388-5-15,P-R-29027-6-13,P-R-28994-5-14,P-R-28988-8-14,P-R-28644-1-4,P-R-24037-1-6,P-R-23445-3-6,P-R-23434-3-7,P-R-23403-3-6,P-R-18513-1-30,P-D-34697-2-4,P-D-34609-1-3,P-D-34262-1-4,P-D-34260-1-4,P-D-34258-2-4,P-D-34250-1-3,P-D-32465-1-4,shgra967:78670,shgra960:78672,shgra648:78690,shgra271:78678,shgra104:78684,shgra462:78703,shgra470:78700,shgra591:78699,shgra787:78671,shgra739:78674,shgra835:78673,shgra863:78715,shgra524:78693,shgra985:78694,shgra422:78695,shgra568:78696,shgra236:78701,shgra366:78702,shgra339:78688,shgra500:78683,shgra679:78682,shgra596:78675,shgra125:78708,shgra328:78709,shgra577:78710,shgra226:78711,shgra233:78712,shgra120:78686,shgra782:78679,shgra677:78704,shgra352:78685,shgra924:78705,shgra246:78713,shgra401:78689,shgra670:78692,shgra463:77500,shgra205:68213,shgra668cf:71370,P-X-67656-1-3,P-X-60736-1-7,P-R-68086-2-3,P-R-63588-18-9,P-R-61426-C17-6,P-R-60205-18-4,P-R-59426-1-3,P-R-49130-18-23,P-R-46839-18-13,P-R-38975-18-52,P-R-25867-1-6,uxacc787:56194,uxtit387:47561,P-E-44774-2-8,P-E-29661-2-3,P-R-33555-1-5,P-R-64513-18-10,P-R-51916-84-31,P-R-38462-10-28,P-R-72827-18-6,P-R-70123-1-5,P-R-69529-1-4,P-R-69427-1-4,P-R-68025-2-3,P-R-65011-1-3,P-R-60302-42-56,P-R-50541-2-7,P-R-36932-2-11,P-X-53666-5-15,P-X-69918-1-3,P-X-69839-1-5,P-X-68361-1-5,P-X-68139-1-5,P-X-67833-1-3,P-X-64322-1-3,P-X-60583-3-7,P-X-58463-3-5,P-X-55359-1-3,P-X-55352-1-5,P-X-55097-1-3,P-X-54950-1-3,P-X-54938-1-3,P-X-54804-1-3,P-X-54759-1-5,P-X-54724-1-3,P-X-54398-1-3,P-X-54168-1-3,P-X-54115-2-3,P-X-53593-1-3,P-X-52178-3-9,P-X-51820-1-7,P-X-48811-1-3,P-X-47965-1-4,P-R-74212-1-4,P-R-73403-1-6,P-R-72026-1-4,P-R-70137-1-4,P-R-68920-1-3,P-R-68433-1-3,P-R-66973-2-7,P-R-66678-1-5,P-R-66457-24-10,P-R-66028-18-6,P-R-64769-14-15,P-R-63832-4-6,P-R-62041-18-20,P-R-61547-4-4,P-R-59838-18-6,P-R-58851-18-13,P-R-58853-18-11,P-R-58986-18-15,P-R-58984-18-16,P-R-56674-18-22,P-R-56230-1-3,P-R-55749-1-4,P-R-52734-9-34,P-R-51770-18-16,P-R-50161-18-8,P-R-50242-18-14,P-R-49757-C17-10,P-R-49090-18-13,P-R-49086-18-14,P-R-48765-4-4,P-R-48762-4-7,P-R-48160-18-7,P-R-47790-18-26,P-R-47597-18-15,P-R-47471-18-11,P-R-45843-18-11,P-R-46454-18-18,P-R-46254-36-19,P-R-45913-18-12,P-R-45078-22-17,P-R-44350-18-13,P-R-43996-6-12,P-R-43644-6-13,P-R-43270-18-10,P-R-43084-18-14,P-R-36775-18-15,P-R-41403-18-33,P-R-36888-18-13,P-R-39912-1-2,P-R-39283-4-9,P-R-38027-18-6,P-R-36495-4-6,P-R-36456-18-9,P-R-36349-14-9,P-R-35867-4-3,P-R-34776-18-10,P-R-31963-16-10,P-R-30594-10-20,P-R-30584-28-18,P-R-27659-4-23,P-R-19855-13-103,P-R-19057-6-21,P-D-34211-1-4,posav637:58348,popro955:68395,porec105:59813,enablesharedbgdownloadonwin32:76187,enablecsitelemetrylogging:77384,potato321:65846,podes631:48834,podoc563:44757,podes861:37694,pocom237:62401,pocom833:62387,pocol521:26854,pocom488:62373,porev944:34120,poena239:33283,podes422:58954,podoc636:39226,poaut967:29583,poui481:48662,posav634cf:30889,podef806:28186,podes728:58754,enablelargeblobplaceholder:41818,poact598:26079,posli116:29655,P-R-50429-18-8,P-R-36539-10-5,P-R-24084-2-16,P-E-65549-C1-4,P-R-64827-1-4,P-R-53310-20-30,P-R-37550-20-10,P-R-32186-28-24,P-R-52315-18-26,P-R-28546-6-10,P-R-24980-8-48,P-R-24390-5-10,P-R-19046-2-19,P-R-18279-2-65,P-X-70258-1-9,P-R-64773-18-17,P-R-68336-2-4,P-R-67539-18-14,P-R-66335-18-15,P-R-61248-18-6,P-R-60339-18-13,P-R-60117-18-52,P-R-51995-18-28,P-R-49589-20-35,P-R-39113-18-30,lemic917:68354,P-X-71052-1-5,P-X-65301-1-3,P-X-59793-1-5,P-X-59792-1-5,P-X-50220-1-3,P-X-49730-1-3,P-X-47943-1-3,P-X-47754-1-3,P-R-71148-1-4,P-R-69347-1-4,P-R-68723-1-4,P-R-62179-42-20,P-R-66971-1-3,P-R-64841-22-15,P-R-64983-2-2,P-R-64828-2-2,P-R-64826-1-3,P-R-63704-1-3,P-R-63100-28-10,P-R-62771-18-20,P-R-62350-48-14,P-R-61959-40-12,P-R-61731-26-14,P-R-55589-6-3,P-R-54417-18-5,P-R-54105-18-20,P-R-53585-18-18,P-R-53141-18-11,P-R-52529-18-14,P-R-52472-18-12,P-R-52038-28-18,P-R-51447-28-16,P-R-51795-18-12,P-R-51440-28-25,P-R-50980-2-2,P-R-49628-18-13,P-R-49175-18-22,P-R-36683-18-39,P-R-48273-18-25,P-R-47260-18-23,P-R-44866-18-15,P-R-44156-18-25,P-R-43284-18-18,P-R-43285-12-22,P-R-43083-18-12,P-R-40990-12-15,P-R-35972-2-5,P-R-35572-6-3,P-R-32741-32-16,P-R-28751-2-20,P-D-34269-2-4,captionclientthreshold43:61686,grsvg156:58147,grisa112:50610,grish568:50609,gruse488:19772,grico406:19777,grico406:19777,gruse488:19772,P-E-28677-2-3,P-R-60723-18-14,P-R-55122-8-8,P-R-50255-10-9,P-R-45314-10-16,P-R-44965-2-5,P-X-69301-1-5,P-X-63134-1-7,P-X-67742-3-13,P-X-67585-1-3,P-X-67574-1-9,P-X-66207-2-4,P-X-65582-1-3,P-X-62261-1-3,P-X-59892-1-5,P-X-58852-1-3,P-X-58678-1-5,P-X-56274-1-9,P-X-56154-1-5,P-X-56147-1-5,P-X-55860-1-11,P-X-55832-1-6,P-X-54358-1-7,P-X-54212-1-5,P-X-53975-3-9,P-X-53845-1-9,P-X-53772-1-3,P-X-52591-1-9,P-X-51262-1-9,P-E-42700-C1-4,P-R-71358-1-3,P-R-71356-1-3,P-R-70941-1-3,P-R-69779-1-3,P-R-69065-1-3,P-R-67160-1-6,P-R-66995-1-3,P-R-65504-1-3,P-R-62464-18-8,P-R-59193-1-3,P-R-59094-1-3,P-R-54977-C17-6,P-R-48730-22-36,P-R-44830-18-12,P-R-48699-18-18,P-R-47468-16-18,P-R-46746-18-19,P-R-45609-14-6,P-R-45177-18-24,P-R-45197-2-6,P-R-43723-2-5,P-R-42457-18-5,P-R-41721-18-12,P-R-37963-18-25,P-R-40980-18-16,P-R-39997-32-21,P-R-39029-5-18,P-R-36315-10-31,P-R-38162-58-62,P-R-37492-18-9,P-R-36575-4-6,P-R-36310-4-4,P-R-35945-10-4,P-R-29809-1-6,P-R-28276-1-4,P-R-26968-3-9,fishe957:64062,ficac841:49664,mlloctreatmentflight:72765,fisyn285:63948,filoc845:75567,fiena609:79497,fisha246:68967,fiena340:60251,fiseg128:61935,firef949:45002,fiena415:38780,fidav265:55035,fiena276:41004,remotemovedevice:42500,fiups472:57769,fiena490:34181,fiena947:30635,fiena381:49997,fista407:61027,fiser190:49498,happy03172020-1:61977,fimoc589:28979,firef346:34525,P-X-66590-1-5,P-R-73334-3-5,P-R-69129-1-3,P-R-67932-1-4,P-R-67105-1-3,P-R-66985-1-3,P-R-66502-2-3,P-R-66439-1-3,P-R-65201-18-17,P-R-64545-1-3,P-R-64035-1-3,P-R-63805-1-3,P-R-62875-2-4,P-R-60579-2-2,P-R-60333-1-3,P-R-56667-18-23,P-R-58107-2-2,P-R-56751-18-12,P-R-55743-1-3,P-R-52789-18-20,P-R-51958-1-5,P-R-48148-18-17,P-R-47451-18-19,P-R-30524-16-27,P-R-38085-12-9,P-R-35389-18-38,P-D-34257-9-5,enableactronodc:48605,P-X-50506-1-3,P-R-68264-18-9,P-R-64220-18-13,P-R-62022-2-6,P-R-61408-18-2,P-R-55746-2-4,P-R-49057-2-3,P-R-46974-18-17,P-R-38953-1-10,P-R-36551-18-17,chpre575:67433,P-X-76885-1-7,P-X-72428-1-5,P-X-75083-1-3,P-X-73090-1-5,P-X-71999-3-11,P-R-64909-18-6,P-R-62601-18-9,P-R-60033-10-20,P-R-52700-10-9,P-R-48147-4-6,P-R-47046-C25-24,P-R-46900-18-8,P-R-46202-18-10,P-R-42219-18-24,P-R-40152-18-16,P-R-39981-18-8,P-R-39509-10-13,P-R-38167-18-12,P-R-35869-12-9,P-R-33916-1-5,P-R-33739-1-5,P-R-33580-8-9,P-R-32042-2-14,P-D-65087-4-5,P-D-65084-1-23,ucpre170:79468,ucena917:71017,enablewebicon:73305,ucena933:74741,ucsha660:76558,P-R-71688-1-4,P-R-68019-1-3,P-R-65984-18-24,P-R-65295-18-23,P-R-62407-1-3,P-R-61861-1-3,P-R-59944-24-18,P-R-54640-34-21,P-R-53421-28-14,P-R-50764-18-13,P-R-35891-18-4,P-R-32004-2-5,P-R-38410-18-22,P-R-67433-24-13,P-R-64487-18-12,P-R-61651-18-11,P-R-61707-28-22,P-R-59279-18-17,P-R-54942-204-30,P-R-53545-4-5,P-R-50711-18-11,P-R-49736-6-22,P-R-48706-18-16,P-R-42696-18-11,P-R-32106-7-28,P-R-30085-1-9,P-R-27574-6-37,P-R-25009-1-6,P-R-24363-1-8,P-R-22238-10-19,P-R-19898-1-20,P-R-19814-1-61,P-R-19015-1-26,P-R-19012-1-55,P-R-19262-2-12,P-R-35109-4-3,P-R-76757-1-2,P-R-26146-5-15,P-D-29635-1-1,P-D-27087-1-9,P-R-66539-1-3,P-R-66538-1-3,P-R-65278-1-3,P-R-65279-1-3,P-R-71414-1-5,P-R-53005-22-21,P-R-61342-18-14,P-R-55984-18-14,P-R-52316-18-37,P-R-49162-18-13,P-R-49161-18-13,P-R-48550-2-2,P-R-40646-19-54,P-R-40253-6-19,P-R-40254-6-18,P-R-35412-4-3,P-R-35401-6-7,P-R-32107-22-22,P-R-32704-1-4,P-R-26006-3-5,P-X-51759-1-3,P-R-74466-1-4,P-R-68488-1-3,P-R-66436-1-3,P-R-64000-18-17,P-R-65296-1-3,P-R-64178-18-9,P-R-62708-18-14,P-R-59534-1-3,P-R-55700-38-8,P-R-54557-1-3,P-R-50055-18-7,P-R-49315-18-5,P-R-45382-18-7,P-R-42580-18-8,P-R-36649-8-6,P-R-35990-2-4,oemac358:20502,P-R-50380-18-18,P-E-71750-2-5,P-R-71031-1-6,P-R-67851-1-4,P-R-65186-1-4,P-R-64159-18-18,P-R-62712-1-3,P-R-60816-10-19,P-R-59317-2-4,P-R-55843-18-31,P-R-51764-1-4,P-R-42392-2-4,P-R-39073-1-5,P-D-64048-1-2,P-R-58406-1-5,P-D-50697-2-4,P-D-29719-1-1,P-D-29718-1-1,P-D-29593-1-3,P-R-64594-18-16,P-R-73521-1-3,P-R-72361-1-8,P-R-68146-1-4,P-R-66024-18-24,P-R-64296-18-27,P-R-66041-1-3,P-R-64595-1-3,P-R-64283-1-3,P-R-63338-18-11,P-R-58251-18-11,P-R-48161-18-31,P-R-33737-1-4,P-R-56232-18-17,P-R-55934-18-7,P-R-52982-18-34,P-R-51145-2-7,P-R-69232-38-12,P-R-26442-1-8,P-R-23681-2-7,P-D-32502-2-3,P-D-32501-2-3,P-D-32415-2-3,P-R-78112-1-3,P-R-77889-3-5,P-R-77140-1-3,P-R-76918-1-3,P-R-76721-1-3,P-R-76253-1-3,P-R-75440-2-4,P-R-75436-1-3,P-R-75434-1-3,P-R-75433-1-3,P-R-73676-1-3,P-R-73027-2-6,P-R-72449-3-6,P-R-69037-3-7,P-R-72030-4-6,P-R-46041-4-8,P-R-46062-4-8,P-R-46066-4-8,P-R-46058-4-8,P-R-46055-3-7,P-R-46065-4-8,P-R-46067-4-8,P-R-46064-4-8,P-R-46054-4-8,P-R-23746-23-29,P-R-49656-4-8,P-R-51678-5-11,P-R-46233-3-9,P-R-71346-1-3,P-R-49435-9-21,P-R-59545-2-6,P-R-56209-5-11,P-R-69360-3-5,P-R-69117-1-3,P-R-68069-2-4,P-R-67544-2-5,P-R-66975-1-3,P-R-66757-5-7,P-R-66140-3-5,P-R-65567-1-3,P-R-63601-1-3,P-R-63600-1-3,P-R-60602-1-3,P-R-58471-2-4,P-R-58093-1-3,P-R-54040-4-6,P-R-53309-1-3,P-R-52633-1-3,P-R-52171-2-4,P-R-51921-7-9,P-R-51258-5-7,P-R-50752-2-4,P-R-50681-2-4,P-R-50599-3-5,P-R-50596-2-4,P-R-50553-1-3,P-R-49597-3-5,P-R-49532-2-6,P-R-49458-2-4,P-R-48530-4-6,P-R-47948-1-4,P-R-47564-4-6,P-R-46845-8-10,P-R-46844-5-7,P-R-46580-3-5,P-R-46484-9-11,P-R-46122-1-3,P-R-45865-6-10,P-R-45858-2-4,P-R-45241-1-3,P-R-44950-1-3,P-R-43966-2-4,P-R-43502-18-20,P-R-43238-3-5,P-R-43188-4-6,P-R-43094-8-10,P-R-38248-12-16,P-R-41430-1-3,P-R-40892-1-3,P-R-40751-8-10,P-R-40273-4-6,P-R-39238-2-4,P-R-38878-2-4,P-R-38682-3-5,P-R-37588-2-4,P-R-37535-2-4,P-R-34355-5-7,P-R-26266-4-9,P-R-26834-3-8,P-R-24662-15-21,P-R-27479-6-11,P-R-26056-7-15,P-R-27006-7-12,P-R-33078-3-5,P-R-32191-6-8,P-R-30338-2-6,P-R-30178-51-53,P-R-30053-7-9,P-R-27458-1-5,P-R-25822-9-12,P-R-25653-3-6,P-R-25083-6-9,P-R-24690-28-32,P-R-24689-2-5,P-R-24666-2-5,P-R-24663-6-11,P-R-24659-7-10,P-R-23762-5-8,P-R-23744-7-9,P-R-23739-7-9,P-R-23736-13-16,P-R-23734-7-9,P-R-23730-16-19,P-R-23723-8-10,P-R-23714-9-11,P-D-32591-1-3,P-D-32588-1-3,P-D-32534-1-3,P-D-32524-1-3,P-D-32518-1-3,P-D-32512-1-3,P-D-32509-1-3,P-D-32504-1-3,P-D-32486-1-3,P-D-32485-1-4,P-D-32484-1-4,P-D-32405-1-3,P-R-66593-1-3,P-R-58616-18-16,P-R-51765-18-46,P-X-69692-2-11,P-X-72352-2-5,P-X-69688-2-3,P-X-67909-1-5,P-E-61832-2-5,P-E-61464-2-7,P-E-60204-2-7,P-E-59721-2-4,P-E-44742-2-4,P-E-29576-C1-7,P-E-29325-2-4,P-R-49830-18-15,P-R-40732-18-13,P-R-32996-18-24,ofhfbs355oyp4d31:59558,j72e1598:64518,ofhfbs355oyp4d31:59558,622hi706:51197,P-R-62574-18-10,P-R-61718-18-3,P-R-55661-18-11,P-R-35513-4-4,P-R-33892-1-5,P-R-33696-1-5,P-R-33569-1-9,P-R-31987-1-6,P-R-58640-1-3,P-R-65293-1-3,P-R-60912-18-17,P-R-35099-2-4,P-X-55857-1-3,P-R-66636-1-3,P-R-56618-1-3,peinp771:43501,P-R-61836-18-33,P-R-66540-18-14","Data.LockType":100}	
03/27/2021 11:00:38.031	POWERPNT (0x11A0)	0x3DC8	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthEssentialMetadataAllIdentities","Flags":33777005828947969,"InternalSequenceNumber":111,"Time":"2021-03-27T11:00:32.359Z","Rule":"120110.3","Contract":"Office.Legacy.Metadata","Data.IdentityType":1,"Data.IdentityUniqueId":"948d30bfb98e0a52_LiveId"}	
03/27/2021 11:00:38.032	POWERPNT (0x11A0)	0x3DC8	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Identity.SignOutEventNoUserAction","Flags":33777031581908737,"InternalSequenceNumber":112,"Time":"2021-03-27T11:00:32.673Z","Rule":"63077.0","Data.FlowStartTime":"2021-03-27T11:00:32.673Z","Data.FlowEndTime":"2021-03-27T11:00:32.673Z","Data.IdentityUniqueID":"00000000-0000-0000-948D-30BFB98E0A52","Data.IdentityProviderType":"LiveId","Data.IdentityErrorState":"Valid"}	
03/27/2021 11:00:38.032	POWERPNT (0x11A0)	0x3DC8	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.IdentityChanged","Flags":33777005828947713,"InternalSequenceNumber":113,"Time":"2021-03-27T11:00:33.611Z","Rule":"120125.0","Contract":"Office.Legacy.Metadata","Data.IdentityChanged":true}	
03/27/2021 11:00:38.032	POWERPNT (0x11A0)	0x3DC8	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.System.SystemHealthMetadataDelayedLogin","Flags":33777005812104961,"InternalSequenceNumber":114,"Time":"2021-03-27T11:00:33.611Z","Rule":"120605.0","Contract":"Office.Legacy.Metadata"}	
03/27/2021 11:00:43.155	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373932801,"InternalSequenceNumber":116,"Time":"2021-03-27T11:00:43.155Z","Data.ActionId":18,"Data.HRESULT":0}	
03/27/2021 11:00:46.543	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373932801,"InternalSequenceNumber":118,"Time":"2021-03-27T11:00:46.543Z","Data.ActionId":39}	4AD7FA72-A601-4C22-9212-15FCCBC13DB7
03/27/2021 11:00:48.268	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373932801,"InternalSequenceNumber":120,"Time":"2021-03-27T11:00:48.268Z","Data.ActionId":30,"Data.SendTelemetryOptionFromUI":1,"Data.SendTelemetryOption":1}	C2F544CB-523C-4BA2-AF49-A75E43145666
03/27/2021 11:00:48.304	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373932801,"InternalSequenceNumber":121,"Time":"2021-03-27T11:00:48.304Z","Data.ActionId":5,"Data.HRESULT":0}	
03/27/2021 11:00:49.575	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373932801,"InternalSequenceNumber":124,"Time":"2021-03-27T11:00:49.575Z","Data.ActionId":9,"Data.HRESULT":0}	
03/27/2021 11:00:49.576	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.IntelligentServices.PrivacyConsent.PrivacyEvent","Flags":2814758373933057,"InternalSequenceNumber":127,"Time":"2021-03-27T11:00:49.576Z","Data.ActionId":1,"Data.SendCustomerData":true,"Data.SendTelemetryOption":1,"Data.UserContentServiceGroupState":1,"Data.DownloadedContentServiceGroupState":1,"Data.ControllerConnectedServicesState":1,"Data.OfficeServiceConnectionState":1,"Data.UserCategory":0,"Data.SendCustomerDataPolicy":false,"Data.SendTelemetryOptionPolicy":false,"Data.UseOnlineContentPolicy":false,"Data.UserContentDisabledPolicy":false,"Data.DownloadContentDisabledPolicy":false,"Data.DisconnectedStatePolicy":false,"Data.UserCCSDisabled":false,"Data.IsEnterpriseUser":false,"Data.SeenInsidersDialog":true,"Data.SeenOptInDialog":true,"Data.NewPrivacyUILayoutEnabled":false}	
03/27/2021 11:00:49.582	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.PowerPoint.Comments.ModernCommentsOnFileOpen","Flags":30962256044998401,"InternalSequenceNumber":133,"Time":"2021-03-27T11:00:49.582Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.22","Activity.Duration":33,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.UnknownAuthorCountOnOpen":0,"Data.DocHasModernCommentsOnOpen":false,"Data.DocHasUnsupportedModernCommentsOnOpen":false,"Data.DocHasLegacyCommentsOnOpen":false,"Data.TextAnchoredCommentsCountOnOpen":0,"Data.Doc.UrlHash":"87188F46-C082-4758-B560-94EFF3462B16","Data.Doc.Ext":"odp","Data.Doc.SessionId":0,"Data.Doc.Location":0,"Data.Doc.FileFormat":3052,"Data.Doc.EdpState":2,"Data.Doc.SizeInBytes":6668120,"Data.Doc.CreationTime":132212275781655558,"Data.Doc.LastModifiedTime":131704315180000000,"Data.Doc.StorageProviderId":"computer"}	
03/27/2021 11:00:49.658	POWERPNT (0x11A0)	0x4988	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.OfficeClientLicensing.DoLicenseValidation","Flags":33777005828947969,"InternalSequenceNumber":134,"Time":"2021-03-27T11:00:38.591Z","Rule":"224901.11","Contract":"Office.Legacy.Metadata","Data.FullValidationMode":0,"Data.LicensingACID":"D7279DD0-E175-49FE-A623-8FC2FC00AFC4","Data.OlsLicenseId":"02007-000-000000","Data.LicenseStatus":3,"Data.LicenseType":9,"Data.IsSubscription":false,"Data.IsSCA":false,"Data.IsvNext":false,"Data.IsRFM":false,"Data.LicenseCategory":8,"Data.LicensingMode":0,"Data.IsEdu":false}	
03/27/2021 11:00:50.290	POWERPNT (0x11A0)	0x525C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.InRFM","Flags":33777005812104961,"InternalSequenceNumber":137,"Time":"2021-03-27T11:00:50.290Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.39","Activity.Duration":427,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Mode":0,"Data.ACID":"D7279DD0-E175-49FE-A623-8FC2FC00AFC4","Data.ProductName":"Microsoft 365","Data.DaysRemaining":"0","Data.Reason":-1073418231}	
03/27/2021 11:00:50.293	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.LicensingBar","Flags":33777005812056321,"InternalSequenceNumber":145,"Time":"2021-03-27T11:00:50.293Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.24","Activity.Duration":71,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Title":"HINWEIS","Data.Type":36,"Data.SuppressNotification":false}	
03/27/2021 11:00:50.294	POWERPNT (0x11A0)	0x4A8C	Microsoft PowerPoint	Telemetry Event	b7vzq	Medium	SendEvent {"EventName":"Office.Licensing.InRFM","Flags":33777005812104961,"InternalSequenceNumber":146,"Time":"2021-03-27T11:00:50.294Z","Contract":"Office.System.Activity","Activity.CV":"9itZttzfdECcnH8oD4tBMg.15.25","Activity.Duration":94,"Activity.Count":1,"Activity.AggMode":0,"Activity.Success":true,"Data.Mode":0,"Data.ACID":"D7279DD0-E175-49FE-A623-8FC2FC00AFC4","Data.ProductName":"Microsoft 365","Data.DaysRemaining":"0","Data.Reason":-1073418231}	
